tahun_kelahiran,pendidikan,status_pernikahan,pendapatan,jumlah_anak_balita,jumlah_anak_remaja,terakhir_belanja,belanja_buah,belanja_daging,belanja_ikan,belanja_kue,pembelian_diskon,pembelian_web,pembelian_toko,keluhan,day_after,jumlah_promosi,day,month,year
1989,2.0,0.0,40027146.0,1.0,0.0,69.0,23359.0,13227.0,3816.0,4174.0,1.0,4.0,0.0,0.0,572.0,0,25,7,2013
1969,2.0,1.0,138512902.0,0.0,1.0,91.0,30873.0,102614.0,45577.0,25347.0,4.0,7.0,6.0,0.0,576.0,4,29,7,2013
1967,1.0,1.0,66194010.0,0.0,0.0,25.0,241452.0,224487.0,254692.0,31446.0,3.0,3.0,5.0,0.0,590.0,2,12,8,2013
1950,2.0,1.0,173462126.0,0.0,0.0,2.0,54449.0,1094253.0,200262.0,255883.0,2.0,1.0,11.0,0.0,433.0,6,8,3,2013
1989,2.0,1.0,184189799.0,0.0,0.0,84.0,275041.0,1103881.0,196472.0,187360.0,1.0,4.0,6.0,0.0,567.0,3,20,7,2013
1946,4.0,3.0,170797745.0,0.0,0.0,29.0,120339.0,458375.19469026546,151859.0,178365.0,2.0,4.0,9.0,0.0,567.0,3,20,7,2013
1981,4.0,0.0,83951000.0,1.0,0.0,39.0,0.0,64736.0,16184.0,12138.0,2.0,4.0,1.0,1.0,283.0,6,9,10,2012
1961,3.0,0.0,175315371.0,0.0,0.0,74.0,141004.0,1265232.0,220837.0,151678.0,2.0,5.0,10.0,0.0,433.0,6,8,3,2013
1969,2.0,1.0,147909626.0,0.0,0.0,31.0,61857.0,279638.0,11673.0,14546.0,1.0,4.0,8.0,0.0,576.0,4,29,7,2013
1960,1.0,1.0,110930648.0,0.0,1.0,67.0,14270.0,54566.0,2296.0,546.0,4.0,5.0,6.0,0.0,523.0,5,6,6,2013
1980,2.0,0.0,179697084.0,0.0,0.0,36.0,113565.0,1340883.0,254746.0,187454.0,1.0,9.0,9.0,0.0,433.0,6,8,3,2013
1968,2.0,1.0,139070048.0,0.0,1.0,69.0,25355.0,93084.0,42066.0,21836.0,3.0,7.0,6.0,0.0,576.0,4,29,7,2013
1963,2.0,0.0,96862945.0,1.0,1.0,38.0,5023.0,38944.0,0.0,3135.0,3.0,0.0,0.0,0.0,433.0,6,8,3,2013
1962,2.0,2.0,100924207.0,0.0,0.0,60.0,7335.0,58174.0,10686.0,0.0,1.0,2.0,5.0,0.0,567.0,3,20,7,2013
1976,3.0,0.0,84668790.0,0.0,0.0,23.0,111279.0,391644.0,122709.0,93269.0,1.0,2.0,9.0,0.0,433.0,6,8,3,2013
1968,2.0,1.0,110748000.0,0.0,0.0,77.0,8092.0,145656.0,65748.57280513919,16184.0,0.0,3.0,7.0,0.0,511.0,0,25,5,2013
1970,0.0,2.0,28133144.0,0.0,0.0,48.0,12027.0,437149.3945945946,42020.0,26012.0,0.0,0.0,3.0,0.0,590.0,2,12,8,2013
1962,2.0,1.0,143703000.0,0.0,1.0,96.0,34391.0,341887.0,58667.0,50575.0,3.0,12.0,11.0,0.0,698.0,0,28,11,2013
1956,2.0,2.0,165980958.0,0.0,0.0,87.0,99313.0,1163926.0,58825.0,106678.0,0.0,10.0,6.0,0.0,576.0,4,29,7,2013
1955,3.0,2.0,100945620.0,0.0,0.0,62.0,100932.0,402945.0,134606.0,98909.0,1.0,4.0,7.0,0.0,567.0,3,20,7,2013
1983,2.0,0.0,42528875.0,1.0,0.0,19.0,19175.0,56053.0,22568.0,8155.0,3.0,2.0,0.0,0.0,567.0,3,20,7,2013
1984,1.0,2.0,42642000.0,1.0,0.0,83.0,0.0,8092.0,28322.0,22253.0,2.0,0.0,4.0,0.0,617.0,1,8,9,2013
1970,2.0,1.0,150173566.0,0.0,0.0,31.0,218995.0,1734215.0,206450.0,98839.0,1.0,7.0,5.0,0.0,433.0,6,8,3,2013
1975,3.0,2.0,73114001.0,1.0,0.0,32.0,8399.0,56400.0,4353.0,3884.0,1.0,1.0,3.0,0.0,433.0,6,8,3,2013
1970,1.0,2.0,55870061.0,0.0,0.0,69.0,9055.0,33234.0,4816.0,44745.0,3.0,0.0,2.0,0.0,558.0,1,11,7,2013
1975,4.0,2.0,32617000.0,1.0,1.0,54.0,8092.0,42483.0,0.0,10115.0,6.0,1.0,6.0,0.0,408.0,0,11,2,2013
1969,3.0,1.0,141945000.0,0.0,1.0,12.0,50575.0,275128.0,285243.0,2023.0,3.0,5.0,14.0,0.0,572.0,0,25,7,2013
1942,3.0,3.0,101852361.0,0.0,0.0,77.0,252781.0,981187.0,335047.0,250758.0,0.0,4.0,11.0,0.0,567.0,3,20,7,2013
1978,2.0,1.0,165150818.0,0.0,0.0,37.0,334541.0,1445875.0,227713.0,63318.49794238683,0.0,3.0,8.0,0.0,576.0,4,29,7,2013
1969,2.0,2.0,44576000.0,1.0,0.0,28.0,28322.0,46529.0,50575.0,32368.0,3.0,2.0,0.0,0.0,253.0,6,9,9,2012
1988,2.0,0.0,189042034.0,0.0,0.0,50.0,119912.0,1453576.0,94803.0,48555.0,3.0,6.0,10.0,0.0,523.0,5,6,6,2013
1983,3.0,1.0,87938000.0,1.0,0.0,31.0,8092.0,281197.0,16184.0,16184.0,7.0,13.0,8.0,0.0,243.0,2,30,8,2012
1990,2.0,1.0,185220396.0,0.0,0.0,12.0,50960.0,270820.0,129228.0,58099.0,2.0,13.0,9.0,0.0,523.0,5,6,6,2013
1989,2.0,0.0,40011200.0,1.0,0.0,64.0,1336.0,22787.0,953.0,46855.445757250265,1.0,0.0,0.0,0.0,572.0,0,25,7,2013
1954,4.0,0.0,93293176.0,0.0,0.0,27.0,30866.0,46057.0,97116.1450094162,19113.0,2.0,4.0,3.0,0.0,523.0,5,6,6,2013
1951,2.0,1.0,110017625.0,0.0,0.0,51.0,49412.0,243817.0,49006.0,6173.0,3.0,9.0,7.0,0.0,576.0,4,29,7,2013
1965,2.0,1.0,100828313.0,0.0,0.0,50.0,10115.0,65222.0,12097.0,0.0,0.0,2.0,3.0,0.0,567.0,3,20,7,2013
1955,2.0,2.0,124153441.0,0.0,0.0,59.0,7284.0,266048.26248671627,36812.0,14150.0,1.0,7.0,5.0,0.0,572.0,0,25,7,2013
1986,2.0,1.0,184519000.0,0.0,0.0,63.0,343910.0,1658860.0,190162.0,297381.0,1.0,5.0,10.0,0.0,571.0,2,24,7,2013
1968,2.0,0.0,121034392.26684636,0.0,0.0,60.0,338319.0,1946760.0,104260.12396694215,228669.0,0.0,5.0,7.0,0.0,433.0,6,8,3,2013
1980,2.0,1.0,119145023.0,0.0,1.0,43.0,45380.0,192714.0,138899.0,110415.0,1.0,10.0,7.0,0.0,567.0,3,20,7,2013
1980,2.0,2.0,114997747.0,0.0,0.0,45.0,97110.0,288253.0,41683.0,92533.0,3.0,4.0,7.0,0.0,590.0,2,12,8,2013
1965,2.0,1.0,156989412.0,0.0,0.0,76.0,62551.0,878816.0,160138.0,90197.0,2.0,3.0,5.0,0.0,567.0,3,20,7,2013
1976,2.0,2.0,48635244.0,1.0,0.0,54.0,318.0,28966.0,46325.0,29496.0,1.0,2.0,6.0,0.0,433.0,6,8,3,2013
1983,2.0,2.0,166136490.0,0.0,0.0,16.0,88770.44505494506,924320.0,68965.0,110242.0,2.0,3.0,6.0,0.0,433.0,6,8,3,2013
1979,2.0,1.0,119037935.0,0.0,1.0,49.0,40519.0,186395.0,121723.0,98263.0,1.0,9.0,7.0,0.0,567.0,3,20,7,2013
1957,3.0,1.0,93702693.0,0.0,1.0,65.0,1868.0,15252.0,1400.0,622.0,2.0,0.0,4.0,0.0,590.0,2,12,8,2013
1975,2.0,0.0,113424000.0,0.0,1.0,36.0,10115.0,165886.0,24276.0,44506.0,4.0,7.0,6.0,0.0,814.0,3,24,3,2014
1978,4.0,2.0,158917000.0,0.0,0.0,50.0,192185.0,1327088.0,109242.0,109242.0,0.0,2.0,6.0,0.0,692.0,0,22,11,2013
1955,3.0,2.0,138704883.0,0.0,1.0,64.0,13062.0,83463.0,784.0,0.0,3.0,8.0,3.0,0.0,567.0,3,20,7,2013
1953,3.0,2.0,112760691.0,0.0,0.0,53.0,18592.0,255176.0,13758.0,21137.0,3.0,10.0,6.0,0.0,433.0,6,8,3,2013
1985,3.0,0.0,194239041.0,0.0,0.0,28.0,212390.0,1775523.0,205962.0,286869.0,0.0,5.0,6.0,0.0,523.0,5,6,6,2013
1958,2.0,1.0,132414720.0,0.0,0.0,0.0,88770.44505494506,1440761.0,104260.12396694215,13181.0,2.0,2.0,6.0,0.0,433.0,6,8,3,2013
1951,2.0,1.0,175901000.0,0.0,0.0,51.0,62713.0,691866.0,159817.0,68782.0,3.0,2.0,12.0,0.0,501.0,6,15,5,2013
1971,4.0,1.0,163534476.0,0.0,1.0,80.0,10119.0,581409.0,89007.0,66754.0,2.0,5.0,5.0,0.0,572.0,0,25,7,2013
1986,3.0,0.0,84892000.0,0.0,0.0,64.0,8092.0,109242.0,78026.8198757764,14161.0,0.0,2.0,5.0,0.0,667.0,1,28,10,2013
1961,3.0,3.0,158023179.0,0.0,0.0,53.0,72166.0,478331.0,56361.0,49559.0,0.0,4.0,9.0,0.0,567.0,3,20,7,2013
1975,1.0,2.0,98109745.28679654,0.0,1.0,16.0,0.0,289006.0,152955.0,17648.0,5.0,2.0,3.0,0.0,572.0,0,25,7,2013
1987,2.0,0.0,98109745.28679654,1.0,0.0,12.0,10115.0,34391.0,8092.0,12138.0,2.0,1.0,5.0,0.0,365.0,0,30,12,2012
1977,1.0,1.0,105673726.22727273,0.0,0.0,36.0,285243.0,1533434.0,317611.0,173978.0,1.0,6.0,6.0,0.0,802.0,2,12,3,2014
1949,2.0,1.0,194642531.0,0.0,0.0,8.0,46673.0,1418772.0,135825.0,59104.15902964959,0.0,3.0,6.0,0.0,590.0,2,12,8,2013
1966,2.0,1.0,157362438.0,0.0,0.0,83.0,54963.0,826563.0,106262.0,72637.0,2.0,3.0,4.0,0.0,567.0,3,20,7,2013
1972,3.0,2.0,167563206.0,0.0,0.0,32.0,112109.0,879271.0,236396.0,165338.0,0.0,5.0,9.0,0.0,558.0,1,11,7,2013
1968,2.0,2.0,156281009.0,0.0,0.0,23.0,141709.0,990543.0,360467.0,147778.0,0.0,6.0,4.0,0.0,523.0,5,6,6,2013
1965,2.0,2.0,45429000.0,2.0,1.0,25.0,0.0,24276.0,2023.0,0.0,3.0,0.0,2.0,0.0,666.0,1,27,10,2013
1967,2.0,2.0,83588377.0,0.0,1.0,3.0,54452.0,192870.0,5934.0,56407.0,3.0,5.0,3.0,0.0,572.0,0,25,7,2013
1960,2.0,1.0,165520560.0,0.0,0.0,72.0,74414.0,815882.0,97116.1450094162,41124.0,1.0,1.0,12.0,0.0,523.0,5,6,6,2013
1956,3.0,1.0,159176682.0,0.0,0.0,28.0,106877.0,552364.0,88650.0,11877.0,0.0,10.0,5.0,0.0,558.0,1,11,7,2013
1959,2.0,0.0,185302000.0,0.0,1.0,79.0,62713.0,837522.0,216461.0,196231.0,0.0,3.0,6.0,0.0,824.0,5,3,4,2014
1971,2.0,1.0,152822999.0,0.0,0.0,22.0,97997.0,517937.8377823409,270045.0,1237.0,0.0,7.0,10.0,0.0,576.0,4,29,7,2013
1964,2.0,2.0,155606000.0,0.0,0.0,87.0,105196.0,1887459.0,412692.0,60690.0,0.0,7.0,6.0,0.0,315.0,6,10,11,2012
1951,3.0,1.0,117386683.0,0.0,1.0,71.0,4279.0,154133.0,3578.0,31817.0,1.0,6.0,10.0,0.0,567.0,3,20,7,2013
1978,2.0,0.0,49800657.0,1.0,0.0,8.0,17470.0,32313.0,16866.0,65609.06236080178,1.0,3.0,3.0,0.0,567.0,3,20,7,2013
1946,4.0,1.0,97524000.0,0.0,2.0,47.0,34391.0,143633.0,36414.0,46855.445757250265,2.0,1.0,5.0,0.0,644.0,0,5,10,2013
1976,4.0,0.0,114183432.0,1.0,1.0,71.0,122.0,10912.0,4094.0,4070.0,0.0,0.0,0.0,0.0,572.0,0,25,7,2013
1973,3.0,2.0,119948693.0,0.0,1.0,77.0,2264.0,77115.0,9964.0,362.0,2.0,4.0,4.0,0.0,558.0,1,11,7,2013
1985,1.0,1.0,79831000.0,0.0,0.0,28.0,28322.0,273105.0,370209.0,46855.445757250265,2.0,6.0,5.0,0.0,573.0,0,26,7,2013
1982,2.0,2.0,79369527.0,1.0,0.0,81.0,53601.0,167021.0,60755.0,10115.0,1.0,3.0,2.0,0.0,567.0,3,20,7,2013
1969,2.0,2.0,124172234.0,0.0,0.0,70.0,7267.0,159361.0,9664.0,12886.0,1.0,6.0,4.0,0.0,576.0,4,29,7,2013
1989,2.0,2.0,52469000.0,1.0,0.0,31.0,2023.0,6069.0,10115.0,0.0,1.0,0.0,5.0,0.0,558.0,0,11,7,2013
1965,4.0,1.0,111003000.0,0.0,2.0,47.0,4046.0,192185.0,0.0,24276.0,3.0,6.0,8.0,0.0,493.0,0,7,5,2013
1979,1.0,1.0,65988341.0,0.0,0.0,15.0,11752.0,4046.0,15432.0,9479.0,1.0,1.0,5.0,0.0,590.0,2,12,8,2013
1973,3.0,0.0,78932410.0,0.0,0.0,2.0,8802.0,35209.0,9241.0,11812.0,2.0,3.0,0.0,0.0,523.0,5,6,6,2013
1948,2.0,4.0,129098000.0,0.0,0.0,79.0,244783.0,507773.0,65748.57280513919,84966.0,0.0,6.0,14.0,0.0,572.0,0,25,7,2013
1981,2.0,0.0,83952140.0,0.0,0.0,36.0,41962.0,201708.0,66210.0,41623.0,1.0,8.0,4.0,0.0,433.0,6,8,3,2013
1960,1.0,1.0,164575060.0,0.0,0.0,82.0,46414.0,733632.0,307891.0,47249.0,0.0,2.0,11.0,0.0,523.0,5,6,6,2013
1960,2.0,1.0,82470000.0,0.0,1.0,100.0,0.0,38437.0,8092.0,10115.0,1.0,3.0,8.0,0.0,654.0,3,15,10,2013
1957,1.0,2.0,166722000.0,0.0,0.0,35.0,103173.0,1699320.0,410669.0,279174.0,0.0,8.0,12.0,0.0,576.0,4,29,7,2013
1963,2.0,2.0,129137404.09213051,0.0,0.0,11.0,57690.642045454544,700087.0,97116.1450094162,137260.0,0.0,9.0,6.0,0.0,523.0,5,6,6,2013
1979,3.0,0.0,84682673.0,0.0,0.0,23.0,124267.0,428821.0,135372.0,101711.0,1.0,2.0,10.0,0.0,433.0,6,8,3,2013
1972,4.0,1.0,94326080.0,1.0,0.0,66.0,919.0,56015.0,7082.0,10115.0,6.0,1.0,7.0,0.0,567.0,3,20,7,2013
1961,1.0,1.0,110929447.0,0.0,1.0,71.0,12569.0,50922.0,2539.0,74839.50193798449,4.0,5.0,5.0,0.0,523.0,5,6,6,2013
1963,2.0,4.0,170159650.0,0.0,0.0,71.0,90764.0,1854111.0,127526.0,210276.0,0.0,4.0,5.0,0.0,567.0,3,20,7,2013
1989,2.0,0.0,54059000.0,1.0,0.0,30.0,0.0,14161.0,0.0,12138.0,0.0,2.0,3.0,0.0,849.0,2,28,4,2014
1964,3.0,1.0,129137404.09213051,0.0,0.0,73.0,117805.0,1683704.0,93281.0,22873.0,2.0,5.0,7.0,0.0,523.0,5,6,6,2013
1958,2.0,0.0,89982768.0,0.0,0.0,26.0,51771.25,79626.0,33817.0,41765.0,1.0,1.0,6.0,0.0,558.0,1,11,7,2013
1981,2.0,1.0,82863076.0,1.0,1.0,19.0,13003.0,39769.0,1192.0,59104.15902964959,3.0,3.0,1.0,0.0,590.0,2,12,8,2013
1963,2.0,4.0,170236104.0,0.0,0.0,67.0,88622.0,1798272.0,128138.0,209358.0,0.0,4.0,5.0,0.0,567.0,3,20,7,2013
1966,2.0,0.0,139879643.0,0.0,1.0,38.0,17338.0,79235.0,85015.71224489796,16734.0,1.0,8.0,5.0,0.0,576.0,4,29,7,2013
1961,2.0,0.0,166464941.0,0.0,0.0,78.0,109039.0,1916795.0,109944.0,188086.0,0.0,4.0,11.0,0.0,576.0,4,29,7,2013
1972,4.0,1.0,98977000.0,1.0,0.0,94.0,18207.0,339864.0,20230.0,20230.0,4.0,5.0,12.0,0.0,227.0,1,14,8,2012
1981,1.0,2.0,139578000.0,1.0,0.0,80.0,135541.0,208369.0,155771.0,40460.0,2.0,2.0,7.0,0.0,699.0,0,29,11,2013
1979,2.0,3.0,162746000.0,0.0,0.0,48.0,47198.83404710921,1114673.0,317611.0,86989.0,3.0,3.0,6.0,0.0,892.0,0,10,6,2014
1969,2.0,1.0,84287315.0,1.0,1.0,42.0,57690.642045454544,156392.0,10575.0,29964.0,5.0,5.0,5.0,0.0,523.0,5,6,6,2013
1967,3.0,2.0,89591582.0,0.0,0.0,18.0,264.0,33524.0,78026.8198757764,4134.0,0.0,4.0,4.0,0.0,558.0,1,11,7,2013
1963,2.0,0.0,129237000.0,0.0,1.0,51.0,28322.0,507773.0,22253.0,14161.0,6.0,1.0,11.0,0.0,319.0,5,14,11,2012
1951,4.0,2.0,121034392.26684636,1.0,1.0,39.0,0.0,123403.0,0.0,4046.0,4.0,0.0,3.0,0.0,433.0,6,8,3,2013
1967,3.0,3.0,129495000.0,0.0,1.0,67.0,32368.0,374088.8282208589,32368.0,16184.0,3.0,8.0,9.0,0.0,478.0,1,22,4,2013
1963,2.0,1.0,140441616.0,0.0,0.0,32.0,64709.0,800878.0,296914.0,124584.0,3.0,2.0,9.0,0.0,558.0,1,11,7,2013
1985,2.0,1.0,180573521.0,0.0,0.0,82.0,82301.0,790868.0,78026.8198757764,311758.0,1.0,6.0,6.0,0.0,558.0,1,11,7,2013
1970,2.0,2.0,40777000.0,1.0,1.0,51.0,12138.0,46529.0,6069.0,6069.0,5.0,1.0,1.0,0.0,760.0,2,29,1,2014
1974,3.0,1.0,120326587.0,0.0,1.0,41.0,23294.0,602861.0,21311.0,27360.0,5.0,7.0,4.0,0.0,433.0,6,8,3,2013
1964,1.0,0.0,85217459.0,1.0,1.0,81.0,900.0,5372.0,0.0,4187.0,0.0,0.0,1.0,0.0,572.0,0,25,7,2013
1963,2.0,1.0,74310069.0,0.0,0.0,34.0,15023.0,174632.0,37010.0,20891.0,5.0,4.0,5.0,0.0,433.0,6,8,3,2013
1961,3.0,0.0,98109745.28679654,0.0,1.0,74.0,47198.83404710921,175212.0,18652.0,15806.0,5.0,6.0,5.0,0.0,572.0,0,25,7,2013
1948,2.0,1.0,147552000.0,0.0,0.0,49.0,76874.0,333795.0,119357.0,24276.0,1.0,1.0,5.0,0.0,799.0,5,9,3,2014
1948,3.0,0.0,94343888.0,0.0,0.0,8.0,39915.0,50189.0,0.0,22735.0,1.0,4.0,2.0,0.0,523.0,5,6,6,2013
1960,3.0,1.0,117210959.0,0.0,1.0,69.0,2929.0,118934.0,1813.0,17647.0,1.0,3.0,11.0,0.0,567.0,3,20,7,2013
1969,2.0,3.0,82284000.0,1.0,1.0,59.0,8092.0,4046.0,78026.8198757764,0.0,2.0,2.0,4.0,0.0,419.0,1,22,2,2013
1954,3.0,1.0,132661000.0,0.0,2.0,7.0,20230.0,238714.0,70805.0,4046.0,3.0,6.0,13.0,0.0,577.0,2,30,7,2013
1962,2.0,0.0,166130082.0,0.0,0.0,89.0,159300.0,1798855.0,73140.0,153313.0,0.0,6.0,10.0,0.0,576.0,4,29,7,2013
1958,2.0,2.0,53952489.0,0.0,1.0,86.0,3580.0,39830.0,5172.0,829.0,4.0,0.0,1.0,0.0,572.0,0,25,7,2013
1967,2.0,1.0,114288714.0,0.0,1.0,56.0,894.0,36221.0,1788.0,4046.0,3.0,5.0,5.0,0.0,523.0,5,6,6,2013
1970,2.0,3.0,134478669.0,0.0,0.0,35.0,254311.0,427599.0,118936.0,235494.0,2.0,3.0,8.0,0.0,558.0,1,11,7,2013
1987,2.0,0.0,187881072.0,0.0,0.0,26.0,254733.0,1608534.0,262465.0,160638.0,1.0,2.0,7.0,0.0,572.0,0,25,7,2013
1994,1.0,0.0,176052140.0,0.0,0.0,62.0,56535.0,1297303.0,70177.0,194468.0,2.0,7.0,12.0,0.0,567.0,3,20,7,2013
1983,2.0,2.0,165383816.0,0.0,0.0,40.0,42536.0,616262.0,45656.0,51559.0,2.0,6.0,7.0,0.0,523.0,5,6,6,2013
1952,4.0,2.0,153110000.0,0.0,0.0,53.0,232645.0,483497.0,311542.0,4046.0,0.0,11.0,7.0,0.0,713.0,0,13,12,2013
1958,2.0,1.0,141627175.0,0.0,0.0,28.0,255296.0,521390.0,110770.0,42708.0,3.0,8.0,12.0,0.0,558.0,1,11,7,2013
1968,2.0,1.0,165360139.0,0.0,0.0,87.0,48247.0,561685.0,125056.0,47254.0,1.0,8.0,6.0,0.0,523.0,5,6,6,2013
1973,2.0,2.0,155123000.0,0.0,1.0,67.0,22253.0,265013.0,74851.0,22253.0,0.0,2.0,5.0,0.0,336.0,3,1,12,2012
1956,2.0,2.0,76613607.0,1.0,1.0,85.0,1847.0,25375.0,6508.0,2154.0,1.0,0.0,3.0,0.0,558.0,1,11,7,2013
1989,3.0,1.0,184357690.0,0.0,0.0,92.0,289503.0,1292204.0,197921.0,191255.0,2.0,4.0,6.0,0.0,567.0,3,20,7,2013
1969,2.0,1.0,138772978.0,0.0,1.0,81.0,28297.0,98165.0,43938.0,23708.0,4.0,7.0,6.0,0.0,576.0,4,29,7,2013
1974,2.0,0.0,82398026.0,1.0,0.0,20.0,11737.0,102284.0,15228.0,21297.0,2.0,4.0,2.0,0.0,523.0,5,6,6,2013
1967,2.0,1.0,119789478.0,0.0,1.0,9.0,6288.0,276783.0,97583.0,173192.0,4.0,5.0,9.0,0.0,572.0,0,25,7,2013
1969,3.0,1.0,168990956.0,0.0,0.0,34.0,69792.0,794662.0,145538.0,128907.0,1.0,3.0,10.0,0.0,433.0,6,8,3,2013
1949,4.0,2.0,101262000.0,0.0,0.0,93.0,12138.0,129472.0,8092.0,46855.445757250265,0.0,6.0,4.0,0.0,475.0,0,19,4,2013
1988,0.0,1.0,105673726.22727273,1.0,0.0,39.0,10939.0,18926.0,14640.0,22732.0,0.0,1.0,1.0,0.0,590.0,2,12,8,2013
1979,2.0,1.0,180614091.0,0.0,0.0,82.0,45693.0,312249.0,198483.0,259194.0,2.0,7.0,8.0,0.0,558.0,1,11,7,2013
1982,2.0,0.0,37650558.0,1.0,0.0,72.0,1688.0,3810.0,0.0,2185.0,1.0,0.0,3.0,0.0,572.0,0,25,7,2013
1973,3.0,0.0,79391654.0,1.0,0.0,7.0,95.0,117894.0,13938.0,74839.50193798449,1.0,3.0,0.0,0.0,523.0,5,6,6,2013
1970,2.0,2.0,172873133.0,0.0,0.0,3.0,177674.0,927348.0,191521.0,358509.0,0.0,7.0,5.0,0.0,433.0,6,8,3,2013
1960,2.0,1.0,109535671.0,0.0,1.0,98.0,12208.0,127918.0,10836.0,1782.0,4.0,8.0,4.0,0.0,523.0,5,6,6,2013
1971,2.0,2.0,77005000.0,0.0,1.0,0.0,6069.0,22253.0,2023.0,10115.0,0.0,1.0,4.0,0.0,795.0,0,5,3,2014
1971,3.0,1.0,174189007.0,0.0,0.0,64.0,134702.0,638934.0,112231.0,72276.0,0.0,7.0,9.0,0.0,523.0,5,6,6,2013
1975,3.0,1.0,163703538.0,0.0,0.0,62.0,24584.0,872278.0,108384.0,162277.0,2.0,4.0,4.0,0.0,572.0,0,25,7,2013
1978,3.0,2.0,90782328.0,1.0,1.0,21.0,9145.0,13218.0,12803.0,5487.0,5.0,0.0,2.0,0.0,572.0,0,25,7,2013
1951,2.0,1.0,66412000.0,1.0,1.0,59.0,8092.0,38437.0,16184.0,46855.445757250265,4.0,5.0,5.0,0.0,562.0,0,15,7,2013
1960,2.0,1.0,135986424.0,0.0,1.0,38.0,51559.0,366085.0,40904.0,15700.0,3.0,8.0,5.0,0.0,567.0,3,20,7,2013
1952,0.0,0.0,31437152.0,0.0,1.0,80.0,31793.0,266048.26248671627,40133.0,46855.445757250265,6.0,1.0,1.0,0.0,572.0,0,25,7,2013
1974,2.0,1.0,78638083.0,1.0,0.0,8.0,4472.0,32561.0,894.0,0.0,1.0,3.0,2.0,0.0,523.0,5,6,6,2013
1995,2.0,0.0,140733000.0,0.0,0.0,23.0,30345.0,374088.8282208589,279174.0,212415.0,0.0,6.0,13.0,0.0,796.0,1,6,3,2014
1984,3.0,0.0,84455528.0,0.0,0.0,30.0,88770.44505494506,351216.0,113626.0,79959.0,1.0,5.0,8.0,0.0,433.0,6,8,3,2013
1952,0.0,0.0,31462835.0,0.0,1.0,81.0,29069.0,2252.0,37011.0,11390.0,6.0,1.0,1.0,0.0,572.0,0,25,7,2013
1960,3.0,1.0,35731000.0,1.0,1.0,91.0,4046.0,266048.26248671627,0.0,6069.0,7.0,3.0,2.0,0.0,778.0,0,16,2,2014
1984,2.0,1.0,179128161.0,0.0,0.0,26.0,154633.0,1410376.0,104260.12396694215,247646.0,0.0,7.0,9.0,0.0,433.0,6,8,3,2013
1984,1.0,2.0,31299799.0,1.0,0.0,19.0,47198.83404710921,69506.0,10303.0,913.0,6.0,6.0,3.0,1.0,572.0,0,25,7,2013
1982,2.0,2.0,140368124.0,0.0,0.0,13.0,44506.0,923996.0,243250.0,58918.0,1.0,3.0,8.0,0.0,523.0,5,6,6,2013
1948,0.0,2.0,51925000.0,0.0,0.0,91.0,50575.0,149702.0,277151.0,97104.0,4.0,3.0,5.0,0.0,308.0,0,3,11,2012
1958,2.0,3.0,126979637.0,0.0,1.0,38.0,114863.0,451487.0,83943.0,66609.0,7.0,8.0,7.0,0.0,433.0,6,8,3,2013
1984,2.0,2.0,150231579.0,0.0,0.0,90.0,166724.0,865141.0,107154.0,200189.0,1.0,9.0,7.0,0.0,576.0,4,29,7,2013
1970,2.0,3.0,86161000.0,0.0,1.0,91.0,0.0,115311.0,2023.0,0.0,5.0,7.0,3.0,0.0,284.0,6,10,10,2012
1974,3.0,1.0,168562367.0,0.0,0.0,56.0,44718.0,801072.0,189044.0,120269.0,0.0,2.0,10.0,0.0,523.0,5,6,6,2013
1966,4.0,0.0,74372000.0,1.0,1.0,58.0,6069.0,14161.0,0.0,10115.0,0.0,1.0,1.0,0.0,498.0,0,12,5,2013
1980,2.0,1.0,80003000.0,1.0,0.0,95.0,0.0,44506.0,8092.0,8092.0,0.0,3.0,2.0,0.0,705.0,0,5,12,2013
1980,2.0,0.0,162207168.0,0.0,0.0,34.0,262837.0,654391.7260273972,350352.0,10675.0,1.0,5.0,5.0,0.0,433.0,6,8,3,2013
1955,4.0,3.0,62848000.0,0.0,1.0,0.0,0.0,0.0,6069.0,4046.0,3.0,1.0,1.0,0.0,577.0,0,30,7,2013
1994,1.0,0.0,49830166.0,1.0,0.0,68.0,1600.0,62312.0,5113.0,3512.0,0.0,5.0,0.0,0.0,572.0,0,25,7,2013
1965,2.0,0.0,140519065.0,0.0,0.0,12.0,18087.0,88604.0,32686.0,22901.0,0.0,8.0,4.0,0.0,576.0,4,29,7,2013
1960,3.0,1.0,192652639.0,0.0,0.0,60.0,152539.0,1604447.0,142186.0,119428.0,0.0,5.0,7.0,0.0,523.0,5,6,6,2013
1990,2.0,2.0,92132000.0,0.0,0.0,71.0,22253.0,60690.0,34391.0,61748.57231404959,0.0,0.0,2.0,0.0,769.0,1,7,2,2014
1969,1.0,1.0,118597973.0,0.0,1.0,41.0,39545.0,192415.0,123140.0,107679.0,0.0,9.0,9.0,0.0,567.0,3,20,7,2013
1983,3.0,2.0,77632000.0,1.0,0.0,51.0,8092.0,60690.0,6069.0,2023.0,3.0,1.0,1.0,0.0,640.0,1,1,10,2013
1950,2.0,3.0,121322000.0,0.0,0.0,32.0,28322.0,206346.0,269059.0,34391.0,0.0,4.0,2.0,0.0,686.0,5,16,11,2013
1966,4.0,2.0,86346000.0,1.0,1.0,66.0,0.0,60690.0,2023.0,0.0,7.0,7.0,4.0,0.0,281.0,0,7,10,2012
